ID_x;VAT;Country_x
24963;ZW395760302    ;TT
24964;XJ417541358    ;TT
24965;505409328      ;TT
24966;PP960868188    ;TT
24967;18255391VO89OON;XX
24968;AB330843874    ;BB
24969;TK3435841658   ;ZZ
24970;08383565       ;PP
24971;JH914546357    ;OO
24972;3217052836     ;DD
24973;0983890        ;BB
24974;SM687748771    ;TT
24975;96554878289601 ;EE
24976;Q491757382     ;JJ
24977;QI568515111    ;BB
24978;420648233013842;XX
24979;59952438571    ;NN
24980;34120087601    ;NN
24981;EK382202508    ;BB
24982;YH895749695    ;TT
24983;67535496430    ;NN
24984;KC516619832    ;BB
24985;0856198544     ;DD
24986;WF27621824682  ;WW
24987;RR46170820602  ;VV
24988;5154472816     ;BB
24989;NS69538815556  ;VV
24990;NL654599083    ;TT
24991;OF169247951    ;LL
24992;4135049469520  ;QQ
24993;74431191524664 ;QQ
24994;06985928866    ;NN
24995;0214656722     ;TT
24996;18166411#2     ;MM
24997;029432328      ;LL
24998;AT549028342    ;TT
24999;LS033756092    ;LL
25000;54156437$6     ;MM
25001;RO179563946    ;TT
25002;80580349FE2EGJ9;XX
25003;PO361092119    ;TT
25004;44229960       ;PP
25005;4206844469240  ;QQ
25006;AC102947394    ;BB
25007;67873927547    ;CC
25008;0377777719047  ;QQ
25009;444288942688874;SS
25010;UP646776491    ;TT
25011;UP566378883    ;BB
25012;FFD24193679    ;RR
25013;IJZ67919936    ;RR
25014;JS34601383469  ;VV
25015;VAP88750645    ;GG
25016;RQ457388111    ;BB
25017;15003396       ;DD
25018;ZO22202516     ;YY
25019;OM759969135    ;BB
25020;08120052+3     ;MM
25021;"58435511""3     ";MM
25022;63354558353    ;TT
25023;00898751631005 ;QQ
25024;K187468153     ;JJ
25025;GX50659285884  ;VV
25026;9416668        ;FF
25027;YZ56223539     ;UU
25028;19382766PU4WS08;XX
25029;VB304758303    ;BB
25030;46307860170    ;NN
25031;99518415366    ;NN
25032;889680628261034;XX
25033;FCM46525958    ;RR
25034;SRR15417712    ;RR
25035;YZ85704677163  ;VV
25036;WG83362484857  ;VV
25037;HU05225934     ;FF
25038;668263139270739;XX
25039;IU05059982     ;YY
25040;625277375616163;SS
25041;84480708       ;PP
25042;NBL77071207    ;RR
25043;TRF441054530   ;II
25044;V589592313     ;JJ
25045;ZM365726604    ;TT
25046;ZU695719070    ;TT
25047;BAU74487684    ;RR
25048;UYOLMWVD       ;JJ
25049;MYW40680786    ;RR
25050;TRTJ           ;JJ
25051;907524154991251;XX
25052;85142807UL3ZOS7;XX
25053;78798609QA80DB9;XX
25054;358824195502   ;QQ
25055;ND576837191    ;TT
25056;PQ23224623407  ;VV
25057;CM408751228    ;OO
25058;7586817788     ;DD
25059;5030710175     ;DD
25060;VF36737339M    ;HH
25061;RY481030434    ;TT
25062;UU45560376415  ;WW
25063;5025599734     ;TT
25064;SQLBDXM        ;JJ
25065;CB225791975    ;TT
25066;EF211379261    ;BB
25067;NP333193523    ;TT
25068;ZR81171691256  ;VV
25069;F663456861     ;JJ
25070;64102670445    ;NN
25071;QK852883414    ;LL
25072;DO18574503     ;FF
25073;ZR79833212061  ;VV
25074;ATC50541595    ;RR
25075;63716957MX1UKLR;XX
25076;29155243649073 ;QQ
25077;RM93629560037  ;VV
25078;G077817107     ;JJ
25079;470365562860425;SS
25080;RM537554398    ;BB
25081;8892170829     ;DD
25082;9092904020525  ;QQ
25083;87791839497631 ;VV
25084;896754403205166;XX
25085;VA623067370    ;BB
25086;02630947034    ;YY
25087;HT14460740     ;FF
25088;XD961667371    ;TT
25089;83389579662    ;CC
25090;85761877252957 ;QQ
25091;83107110(5     ;MM
25092;925119771498130;SS
25093;NP998475107    ;BB
25094;LQ349736558    ;TT
25095;857987967380639;XX
25096;18455975818020 ;QQ
25097;TJT85726217    ;RR
25098;KL418147529    ;BB
25099;WP63553443715  ;VV
25100;13821538977146 ;QQ
25101;KK249875521    ;BB
25102;UM34544710293  ;VV
25103;JQ683576713    ;TT
25104;YYX            ;JJ
25105;K016710066     ;JJ
25106;1405481468     ;DD
25107;YN55100126684  ;VV
25108;EI36061808367  ;VV
25109;OZ34472987169  ;VV
25110;29916091'O     ;MM
25111;SS86345953813  ;VV
25112;185529650028566;EE
25113;EV346275196    ;TT
25114;GX109714850    ;TT
25115;56996161436    ;CC
25116;YK948024195    ;TT
25117;STPTWUXV       ;JJ
25118;RG833094950    ;TT
25119;1312275150     ;DD
25120;58428449827484 ;EE
25121;01107483275    ;NN
25122;10493914546    ;CC
25123;LK24848366     ;FF
25124;YT800013475    ;BB
25125;2862695        ;PP
25126;WS151762401    ;BB
25127;XK91260566M    ;HH
25128;TD819656436    ;BB
25129;SR278539780    ;OO
25130;G69820101      ;JJ
25131;6446736851     ;DD
25132;4223153645     ;DD
25133;42471571*2     ;MM
25134;QC923043163    ;TT
25135;25521946808    ;NN
25136;5715300832570  ;QQ
25137;UU00605321     ;AA
25138;TJ735043645    ;BB
25139;074187990318821;XX
25140;DI34320124374  ;VV
25141;JK45466181     ;AA
25142;OT266083359    ;TT
25143;TB94750255062  ;VV
25144;737150158586762;XX
25145;73072730818    ;CC
25146;76529653164    ;NN
25147;816772888417054;XX
25148;JR33426246V    ;HH
25149;43889999320    ;CC
25150;QN06157241076  ;VV
25151;2436331255     ;DD
25152;TPN81347955    ;RR
25153;347312205180070;SS
25154;L454143234     ;JJ
25155;RSF55101025    ;RR
25156;10128493827    ;CC
25157;1509458322     ;DD
25158;DE130092447    ;FF
25159;OBQ858824079   ;II
25160;AT069712001    ;TT
25161;37926006228188 ;QQ
25162;MQ03488848960  ;VV
25163;HYCQHQDH       ;JJ
25164;DQ856730045    ;BB
25165;G571038381     ;JJ
25166;9381238135     ;DD
25167;VKN62584224    ;GG
25168;IP354491430    ;TT
25169;154287174439331;XX
25170;GW89815811P    ;RR
25171;JX879312901    ;TT
25172;07984576450    ;CC
25173;49*0686330     ;JJ
25174;H126722296     ;JJ
25175;VN55738525719  ;VV
25176;XA613817175    ;TT
25177;72766321OP3ZJ6T;XX
25178;81938J         ;BB
25179;NM07364519781  ;VV
25180;QF753940957    ;TT
25181;ASE21437967    ;GG
25182;QQX72519854    ;GG
25183;ZJS88247161    ;RR
25184;92914783306    ;NN
25185;GP7135044102   ;ZZ
25186;445699886239617;XX
25187;45619799866    ;NN
25188;ZP84260428956  ;VV
25189;RE92853208835  ;VV
25190;GO220100836    ;BB
25191;AYP26322386    ;RR
25192;SY60037396     ;FF
25193;8560670404     ;DD
25194;LM585769765    ;TT
25195;QDN12052559    ;RR
25196;JZ870097153    ;BB
25197;6857550735381  ;QQ
25198;689804812903207;SS
25199;BI832975769    ;LL
25200;7142191721     ;DD
25201;BD076246917    ;BB
25202;50959086278    ;CC
25203;58399876417    ;CC
25204;67416805669331 ;QQ
25205;DW49041420983  ;VV
25206;36060853738    ;NN
25207;436212393835552;XX
25208;79872630OB5J49Y;XX
25209;PLK289094939   ;II
25210;MN818148299    ;TT
25211;QL933974556    ;BB
25212;FSZ            ;JJ
25213;3207382738     ;DD
25214;XV769790066    ;TT
25215;LCV29090623    ;RR
25216;DS199613103    ;TT
25217;MH066451136    ;BB
25218;SR703519379    ;TT
25219;ZGD752391836   ;II
25220;OX05793960     ;AA
25221;VQ064127802    ;TT
25222;9194682803     ;DD
25223;RT840227334    ;LL
25224;MP87904781684  ;VV
25225;OE59483726     ;YY
25226;854121197990725;XX
25227;ALR            ;JJ
25228;HH095667757    ;TT
25229;YF762730905    ;TT
25230;81006001278    ;CC
25231;VZ93255272100  ;VV
25232;80172718020262 ;QQ
25233;P9H            ;JJ
25234;MQ582586355    ;BB
25235;GR08346996660  ;WW
25236;11039843808237 ;VV
25237;TUG39780026    ;RR
25238;NMFHJCG 739    ;SS
25239;259755386083840;XX
25240;BA5031870AP    ;KK
25241;LD470674004    ;TT
25242;KB151127679    ;TT
25243;DI968463704    ;TT
25244;73110328223600 ;QQ
25245;JP596490521    ;TT
25246;IBJEPMUM       ;JJ
25247;GYH18931197    ;RR
25248;HO623485360    ;BB
25249;RJ81492158R    ;RR
25250;XS1888435Q     ;KK
25251;NI436835194    ;TT
25252;953831223505809;XX
25253;UH829813817    ;TT
25254;UQ41142283193  ;VV
25255;BU54162931864  ;VV
25256;WT328777706    ;LL
25257;71920191085925 ;QQ
25258;59746132963330 ;QQ
25259;HK360091389    ;LL
25260;8761654605     ;DD
25261;96311125320    ;CC
25262;KO53408937937  ;VV
25263;57950530433775 ;QQ
25264;OSE83997905    ;RR
25265;DZ90216524U    ;RR
25266;4257709113     ;DD
25267;HP041782495    ;TT
25268;61265775440    ;NN
25269;HV32809923479  ;VV
25270;QP8211201799   ;FF
25271;UJ27658970339  ;VV
25272;SA586221806    ;TT
25273;3113311041     ;TT
25274;38600030284    ;CC
25275;26593501-8     ;MM
25276;515392369599736;XX
25277;988314928778866;SS
25278;QI859960847    ;TT
25279;QF38301232     ;FF
25280;03066862715    ;NN
25281;541528899402072;SS
25282;WH91483846     ;YY
25283;ARZ87279253    ;GG
25284;TZ00453945702  ;WW
25285;1796926621     ;DD
25286;MX174731411    ;TT
25287;ZX841018369    ;TT
25288;FA491042       ;DD
25289;EDR10564552    ;RR
25290;ID87696027228  ;VV
25291;ZC755845164    ;TT
25292;56572502'5     ;MM
25293;65527550 4     ;MM
25294;476845958753517;SS
25295;CC92682723     ;YY
25296;WL541784681    ;BB
25297;MS60289925771  ;VV
25298;BN169883378    ;TT
25299;53153164982074 ;QQ
25300;NB648296826    ;LL
25301;IB274670438    ;TT
25302;YA783779752    ;BB
25303;EV298880562    ;BB
25304;IJ20374112128  ;VV
25305;662418868818749;XX
25306;59716357293    ;CC
25307;UF53971700061  ;VV
25308;994131130661372;XX
25309;AG55873423     ;YY
25310;93415190576954 ;QQ
25311;OOQHSHEM       ;JJ
25312;KB950657688    ;TT
25313;QM807301238    ;TT
25314;UT699329050    ;TT
25315;LP781555443    ;BB
25316;UUSZWHEC       ;JJ
25317;80939136375    ;CC
25318;BM529143368    ;TT
25319;PE9879317S     ;KK
25320;J972084803     ;JJ
25321;IR434199991    ;BB
25322;GKX788315190   ;II
25323;XCN790682343   ;II
25324;93217592242    ;CC
25325;596061651369642;XX
25326;DB35674986592  ;VV
25327;LB107519239    ;LL
25328;RJ622936937    ;BB
25329;96085429559907 ;QQ
25330;KAM95326534    ;RR
25331;FY             ;JJ
25332;PJ65631049     ;FF
25333;AF170402959    ;TT
25334;GR612776354    ;TT
25335;16958057&3     ;MM
25336;CM020402346    ;BB
25337;KT669694       ;DD
25338;RK386723406    ;BB
25339;G9R            ;JJ
25340;UVK46498709    ;GG
25341;HR67710461687  ;VV
25342;LNR62650743    ;RR
25343;TF706445971    ;TT
25344;25263223831    ;TT
25345;FM26845973323  ;VV
25346;389378947906783;XX
25347;FX849589317    ;BB
25348;50901011)1     ;MM
25349;NM58977646     ;YY
25350;IW911528354    ;LL
25351;L094600758     ;JJ
25352;VM2760173173   ;ZZ
25353;BP642204567    ;LL
25354;VD707364378    ;TT
25355;TP38161495A    ;RR
25356;02425703116    ;TT
25357;58457174798015 ;QQ
25358;03302982MI1HPCZ;XX
25359;8247067153     ;DD
25360;XKE29511461    ;RR
25361;648048020795624;XX
25362;ZM780754342    ;BB
25363;JDN3579095U    ;RR
25364;33009012423044 ;QQ
25365;WL06889180     ;UU
25366;RU898182005    ;TT
25367;IF752167523    ;TT
25368;SO216120218    ;TT
25369;XY06541735     ;YY
25370;EO187659888    ;TT
25371;36413070125138 ;QQ
25372;616450846115   ;TT
25373;TV5578928699   ;FF
25374;2244947839     ;DD
25375;65985224729    ;CC
25376;NG81021657314  ;VV
25377;14692668EZ707TB;XX
25378;45174005687418 ;QQ
25379;FE828845337    ;TT
25380;GH387817205    ;BB
25381;OJ169403258    ;BB
25382;BI186942465    ;TT
25383;EQ00467298972  ;WW
25384;93204868)6     ;MM
25385;UN423524978    ;BB
25386;L039895973     ;JJ
25387;RM348966951    ;TT
25388;318164842726623;EE
25389;VV558758896    ;TT
25390;75331104556    ;CC
25391;LPQ976609988   ;II
25392;ZH762221082    ;TT
25393;05517337187    ;CC
25394;XP338070770    ;TT
25395;VB821856922    ;LL
25396;GT322735557    ;TT
25397;KFFDSDSR       ;JJ
25398;PCZ93620369    ;RR
25399;VD50547517883  ;VV
25400;152058155981961;XX
25401;06142514099    ;CC
25402;69624600900616 ;QQ
25403;198516822071832;SS
25404;PTY97212438    ;RR
25405;HG429052344    ;BB
25406;53150532,4     ;MM
25407;NYW54374580    ;RR
25408;84838230331    ;TT
25409;OC23451959618  ;VV
25410;KW13762833412  ;WW
25411;JO848236198    ;TT
25412;IU407337886    ;BB
25413;50518988647    ;TT
25414;RH281122749    ;LL
25415;OV11790126     ;YY
25416;JS500453873    ;TT
25417;PSM22697124    ;RR
25418;9939016780     ;DD
25419;58480822399    ;CC
25420;59427757*1     ;MM
25421;53521947312994 ;QQ
25422;AJ52981661667  ;WW
25423;TQ66489385     ;AA
25424;OI49248687657  ;VV
25425;ZT85520841     ;UU
25426;YT535374775    ;BB
25427;ID304902938    ;TT
25428;HB463901166    ;TT
25429;D607357293     ;JJ
25430;AJ168143286    ;BB
25431;BQ340941047    ;TT
25432;PL306500237    ;BB
25433;67329915DW03477;XX
25434;433118219629   ;QQ
25435;GW371335503    ;TT
25436;J325069468     ;JJ
25437;4743486457     ;DD
25438;DVB58027403    ;RR
25439;Y159959453     ;JJ
25440;MT8416334630   ;ZZ
25441;LG348229568    ;TT
25442;HBD98906947    ;GG
25443;JM47265031L    ;RR
25444;MG331722992    ;TT
25445;UO1191979091   ;ZZ
25446;02341713918613 ;QQ
25447;K871107797     ;JJ
25448;EN55823058660  ;WW
25449;PSS413385629   ;TT
25450;JZK29404499    ;RR
25451;UT428792879    ;TT
25452;458958132362328;XX
25453;031188680948448;SS
25454;ILQ72587112    ;RR
25455;46033739998492 ;QQ
25456;6547055679     ;DD
25457;09532080788    ;NN
25458;ML538185561    ;TT
25459;MH60077808507  ;VV
25460;0811215802     ;DD
25461;TW525545660    ;TT
25462;IX093727032    ;TT
25463;076584387448157;XX
25464;BR69646432739  ;WW
25465;60072926977774 ;QQ
25466;40598330#4     ;MM
25467;QGR91805930    ;RR
25468;KA58817598     ;YY
25469;03309786WT2SI3Y;XX
25470;TX145979034    ;BB
25471;CL533257269    ;TT
25472;GRR502419897   ;II
25473;04300254625625 ;QQ
25474;90201850OWQROYX;XX
25475;759978482344904;XX
25476;WVDOEFVQ       ;JJ
25477;501810374178457;SS
25478;08935502       ;PP
25479;EF45067081941  ;WW
25480;13682051DT9R0YP;XX
25481;BT501638946    ;TT
25482;TZ727212400    ;TT
25483;JH611190194    ;TT
25484;295019803990525;SS
25485;IK72919634     ;FF
25486;OAK60516709    ;RR
25487;BBP23973046    ;RR
25488;WA984068404    ;BB
25489;282536622252439;XX
25490;II133627549    ;TT
25491;U808737755     ;JJ
25492;OV860809776    ;TT
25493;NQ04943681     ;UU
25494;9258241250     ;DD
25495;OE341153744    ;LL
25496;04744945748    ;NN
25497;9871185308     ;DD
25498;IPP59121060    ;RR
25499;HD886020336    ;BB
25500;AY422516177    ;TT
25501;3966944225     ;DD
25502;4749221528750  ;QQ
25503;BFQ71536632    ;RR
25504;WX73472278     ;YY
25505;2675832235383  ;QQ
25506;OGX94504314    ;RR
25507;RB50393013292  ;VV
25508;19998519110    ;TT
25509;8535876596505  ;QQ
25510;UH421149316    ;TT
25511;6649710575808  ;QQ
25512;SA615354202    ;TT
25513;GF894121888    ;TT
25514;7980139444     ;DD
25515;VT44820562813  ;VV
25516;CT323261431    ;TT
25517;UF593798499    ;BB
25518;311805902650587;XX
25519;JK931667901    ;BB
25520;RL008296237    ;TT
25521;RF902707509    ;LL
25522;NY091949736    ;TT
25523;YN328375216    ;OO
25524;37788392       ;PP
25525;WX767131260    ;TT
25526;GUH48238504    ;GG
25527;8223593324     ;DD
25528;16779305(2     ;MM
25529;R787271288     ;JJ
25530;H170012965     ;JJ
25531;4510462816     ;DD
25532;ZZ525929660    ;TT
25533;906615284501304;XX
25534;PB065405894    ;TT
25535;O9U            ;JJ
25536;78568883811463 ;QQ
25537;OM965635632    ;TT
25538;31416830105    ;CC
25539;UJ210761811    ;TT
25540;38346584752575 ;VV
25541;533079551545919;SS
25542;6219211499     ;DD
25543;GY170404156    ;TT
25544;SC82673746316  ;VV
25545;UI124152694    ;OO
25546;RIW74127415    ;RR
25547;4468026792925  ;QQ
25548;RXZ64144202    ;RR
25549;E571621792     ;JJ
25550;TU060407553    ;TT
25551;ONR018364527   ;II
25552;P873423386     ;JJ
25553;ANB084179228   ;II
25554;SL075801167    ;TT
25555;QV451557190    ;TT
25556;FBO            ;JJ
25557;80840292-4     ;MM
25558;12348003804    ;NN
25559;8950363193711  ;NN
25560;JW590874257    ;BB
25561;RE86035565646  ;VV
25562;ZV92198319213  ;VV
25563;MHO767110490   ;II
25564;FU10760520917  ;VV
25565;IX05957409751  ;WW
25566;VE901591385    ;TT
25567;4737989273932  ;QQ
25568;22080749U960541;XX
25569;69895364057    ;CC
25570;BB79384497308  ;VV
25571;ZY859590318    ;TT
25572;08050106(0     ;MM
25573;8953495480     ;BB
25574;7154709044     ;DD
25575;338052174872580;SS
25576;NZ00262018     ;AA
25577;WV9965396G     ;KK
25578;WB355276194    ;TT
25579;XO665188432    ;TT
25580;SF015061358    ;BB
25581;81187495135    ;CC
25582;PY1741364177   ;ZZ
25583;IV679218045    ;TT
25584;BW669935612    ;TT
25585;RG397775234    ;LL
25586;BK799021652    ;TT
25587;39293203951603 ;QQ
25588;U927299804     ;JJ
25589;JO140077161    ;TT
25590;EU341277186    ;TT
25591;OF146503351    ;TT
25592;YF73729189700  ;VV
25593;QU572349298    ;TT
25594;KF930154293    ;TT
25595;HI156973638    ;TT
25596;OD709025486    ;TT
25597;DL370771558    ;BB
25598;37661159182945 ;QQ
25599;SZ722490013    ;TT
25600;XN36126251     ;FF
25601;NRU79497506    ;RR
25602;DK543357791    ;TT
25603;YE172065608    ;TT
25604;277395822907872;SS
25605;QW040656813    ;TT
25606;656972170      ;BB
25607;BE26319966O    ;RR
25608;46687493955    ;CC
25609;S580172429     ;JJ
25610;KE05004741     ;FF
25611;87411775213    ;CC
25612;NJB47925438    ;RR
25613;AX733848970    ;TT
25614;04158044055    ;CC
25615;XM966550832    ;BB
25616;VTX864660682   ;II
25617;CC611261073    ;LL
25618;139649751700133;SS
25619;JN43433346     ;AA
25620;5258227652529  ;QQ
25621;63367368       ;DD
25622;XJP21490839    ;RR
25623;CO562460121    ;TT
25624;0117573025     ;DD
25625;KO88719532552  ;VV
25626;2017260139     ;TT
25627;OR73139711926  ;WW
25628;AP384913550    ;OO
25629;IM25592095     ;FF
25630;JJ010406781    ;BB
25631;CAU52511289    ;RR
25632;YKH66442043    ;RR
25633;HW470807190    ;TT
25634;LQ669451458    ;BB
25635;WF84978358827  ;VV
25636;GX50395556925  ;VV
25637;402554215859946;XX
25638;LF39634173265  ;WW
25639;UC719787822    ;BB
25640;6659348676     ;DD
25641;TK69222355V    ;RR
25642;G750353460     ;JJ
25643;EUD1237426N    ;RR
25644;71668594935    ;NN
25645;GM083799247    ;TT
25646;MP0050198778   ;ZZ
25647;TF833038459    ;BB
25648;QK024374798    ;BB
25649;TU713286089    ;BB
25650;MA2630002891   ;ZZ
25651;CQ6058565R     ;KK
25652;56529609500376 ;QQ
25653;980455273177436;SS
25654;UY652500773    ;BB
25655;82929297501    ;NN
25656;44055096042    ;CC
25657;16084566012    ;TT
25658;4783019111     ;DD
25659;PM485016132    ;TT
25660;92691836349708 ;VV
25661;YNV723917758   ;II
25662;23474760789    ;NN
25663;72768411625354 ;QQ
25664;YS265611120    ;BB
25665;360458718751292;XX
25666;JLV44056637    ;GG
25667;XV4527875586   ;ZZ
25668;HE245449259    ;TT
25669;4038146987     ;DD
25670;JI231127704    ;BB
25671;8093975967     ;DD
25672;OK90475931369  ;VV
25673;AG309395834    ;TT
25674;PR23729482436  ;VV
25675;FU473847387    ;BB
25676;73053713164    ;CC
25677;12480063-4     ;MM
25678;CM617644833    ;TT
25679;65292903410225 ;QQ
25680;50600714796    ;CC
25681;AB13938674514  ;VV
25682;UF829257205    ;BB
25683;ZOC658049462   ;II
25684;ZW698312580    ;BB
25685;DZ986735722    ;TT
25686;37512003522060 ;QQ
25687;ZY37441815     ;LL
25688;KM125071971    ;TT
25689;24542306340    ;CC
25690;IQA56520787    ;GG
25691;GL670670781    ;BB
25692;07752828!4     ;MM
25693;109893831247909;XX
25694;627841491795490;SS
25695;53943266 9     ;MM
25696;65919961XD4GZ5Q;XX
25697;783422919087677;XX
25698;85653908163    ;CC
25699;64811389562646 ;QQ
25700;072212029788100;SS
25701;OA108244709    ;TT
25702;QW192566447    ;TT
25703;15947837316    ;NN
25704;334159345258765;SS
25705;IT167132037    ;BB
25706;DF083238538    ;TT
