ID_x;Country_x;VAT
24485;MM;-20932613--8-
24486;RR;BAJ69354735
24487;MM;404710626
24488;TT;JA555701902
24489;MM;6681537
24490;BB;AE354017538
24491;GG;YQC92079286
24492;BB;MP465030853
24493;KK;AW4406548T
24494;VV;VA90531555620
24495;TT;RN674428734
24496;BB;YR586591424
24497;XX;436088964953951
24498;MM;57089053$3
24499;DD;4202229051
24500;JJ;E154167786
24501;II;EKZ445276460
24502;LL;KL646364122
24503;VV;OL40599588705
24504;WW;VI12380525273
24505;VV;OO29709711386
24506;MM;89557277%X
24507;NN;39638308460
24508;QQ;22557637457028
24509;RR;DNR47139933
24510;UU;VU03747125
24511;JJ;X195117072
24512;VV;286873486633
24513;II;OPR419468660
24514;VV;18165131019174
24515;BB;VR520828087
24516;OO;671527943
24517;VV;SV38999144309
24518;JJ;KNVGQMIS
24519;BB;VQ038874338
24520;TT;ZC881947632
24521;QQ;7617985960790
24522;UU;KJ56429983
24523;TT;MK286726277
24524;PP;798469
24525;JJ;U458123089
24526;RR;OMT70445682
24527;QQ;45094553264237
24528;JJ;X460209674
24529;QQ;2569220380206
24530;II;EZV215342311
24531;TT;JL156533888
24532;DD;9289275686
24533;BB;RZ189169016
24534;PP;1622667946
24535;QQ;9096511612622
24536;BB;ED535081608
24537;XX;541864971608098
24538;TT;DE836106245
24539;TT;OO113595363
24540;JJ;KU
24541;VV;WM18578231112
24542;QQ;6246340942951
24543;LL;CR279867517
24544;JJ;IPBBZJCI
24545;MM;84674700$0
24546;DD;9038693997
24547;OO;AH962430329
24548;QQ;79078161008924
24549;JJ;O194678986
24550;QQ;36928660560558
24551;RR;FFD25990836
24552;EE;94273587130015
24553;FF;JY30841434
24554;ZZ;CJ1468411793
24555;TT;TA859452049
24556;XX;16240611129764
24557;TT;OF819540646
24558;QQ;3343632004909
24559;VV;SU19791170990
24560;BB;2474392669
24561;BB;UQ251622566
24562;VV;LT90358464567
24563;QQ;25655685304152
24564;PP;3815614
24565;VV;42946612385867
24566;RR;JHJ52555709
24567;JJ;D577396409
24568;JJ;484050560
24569;VV;UJ57611732816
24570;QQ;9733932480
24571;TT;NX382398890
24572;FF;RA03860649
24573;CC;6963517241
24574;TT;QE831371868
24575;TT;PF834621406
24576;SS;1864885723074
24577;FF;JU38407406
24578;LL;FU636029460
24579;VV;CV51579847757
24580;CC;73617390951
24581;BB;SH564460822
24582;RR;BTA4097087N
24583;JJ;G363356112
24584;TT;LO070767584
24585;WW;WD20701674788
24586;TT;GX465925098
24587;VV;RY76680888692
24588;HH;TL15826525M
24589;TT;WG353723230
24590;XX;48869127U092270
24591;AA;DB46889758
24592;BB;FB341040480
24593;JJ;F517676976
24594;GG;XPU73060064
24595;CC;74550643682
24596;QQ;4858563626594
24597;BB;EQ232273388
24598;BB;JY624515478
24599;TT;HY656376545
24600;TT;VL310922406
24601;TT;NS720375159
24602;JJ;UGONQLKS
24603;TT;BU400656113
24604;VV;ZN70863178997
24605;II;FWA928421568
24606;BB;ZQ939247692
24607;TT;UU398291337
24608;VV;PE37903412223
24609;II;UBL812578307
24610;XX;103080389262932
24611;YY;FY49046842
24612;VV;GX10670276970
24613;BB;JT242767117
24614;TT;EQ994788311
24615;TT;BV776861120
24616;VV;SY57239936749
24617;TT;UG382883490
24618;RR;FXG75206295
24619;DD;2224932985
24620;TT;MR966098451
24621;VV;DY77178007500
24622;BB;YU814267912
24623;PP;2348896
24624;FF;CP41397423
24625;MM;34448491-7
24626;TT;LP729899517
24627;RR;BT26816631G
24628;TT;33103840508
24629;TT;RB734262739
24630;TT;HC139570688
24631;II;DQL378304170
24632;TT;LS278739157
24633;YY;FH57016878
24634;TT;PA845098259
24635;QQ;71731421731392
24636;II;FVA569987767
24637;RR;CY57297587T
24638;BB;EV347281019
24639;GG;RSP76731313
24640;BB;BO622580311
24641;RR;BC53872825A
24642;GG;VIH12475271
24643;XX;708991322884191
24644;GG;ENY12071397
24645;JJ;P820898452
24646;MM;77974370.8
24647;TT;DF113176816
24648;TT;FN690200406
24649;MM;640148579
24650;KK;CV0T21476X
24651;VV;NL09727328011
24652;HH;SW29472223Y
24653;TT;XD278536037
24654;ZZ;TB3681242126
24655;JJ;VFA
24656;UU;EC09831067
24657;AA;EF28509600
24658;TT;AO784259893
24659;TT;QB307539182
24660;MM;10535354)1
24661;LL;YL448127837
24662;JJ;AEP
24663;DD;59810034
24664;BB;FV842029975
24665;TT;MD160911889
24666;WW;TY29925161979
24667;AA;UL40958764
24668;UU;ZJ96476117
24669;TT;KC040274480
24670;PP;17065827
24671;DD;9850943133
24672;MM;58642900!S
24673;TT;ZL718527452
24674;JJ;L546935315
24675;XX;99304990FX2NQN0
24676;TT;DW489863183
24677;TT;BN858202556
24678;MM;73833944.7
24679;BB;HK999648467
24680;TT;HH029967716
24681;QQ;66201288519770
24682;QQ;30900550530514
24683;TT;FB873123672
24684;QQ;78404374663887
24685;TT;SY886132719
24686;TT;85231146
24687;GG;RJR28732193
24688;XX;999455871727114
24689;DD;4070807520
24690;CC;51064347528
24691;XX;756736656573134
24692;II;OKQ925972783
24693;TT;IN925442528
24694;PP;34902265
24695;SS;27397430504835
24696;RR;PXS55643364
24697;JJ;JQQ#S
24698;TT;UU461993558
24699;BB;SX622823407
24700;TT;JX725539584
24701;NN;48035609307
24702;TT;IW255412959
24703;GG;HGY05718031
24704;RR;FZQ16491973
24705;TT;16009533361
24706;TT;UL569569535
24707;BB;7224531428
24708;VV;ES39631799160
24709;VV;EG54520998457
24710;LL;HL996401709
24711;II;WZR770827794
24712;TT;DZ154030755
24713;WW;YF93232912084
24714;RR;OQU36234878
24715;TT;LF778439072
24716;VV;US74956630582
24717;QQ;9002270174969
24718;DD;3648794732
24719;WW;GN65854140435
24720;TT;LB239397164
24721;II;DYJ789177876
24722;XX;951375582399031
24723;JJ;X191001399
24724;VV;96850385868623
24725;YY;PF78377129
24726;DD;8112954586
24727;MM;84232098%P
24728;NN;45725391233
24729;XX;07521241TZ2UQWA
24730;EE;540356176477107
24731;FF;OB31139864
24732;TT;IB983452430
24733;VV;JU81369598942
24734;VV;FI50000752697
24735;RR;XOI65246659
24736;LL;QJ364181125
24737;ZZ;CA8551381740
24738;DD;1938171270
24739;TT;NT022690015
24740;WW;EA93627421563
24741;TT;WF102498703
24742;TT;HC100766403
24743;BB;LW096639724
24744;BB;DO495248W
24745;TT;AY881723979
24746;MM;38395814$8
24747;XX;132640177691215
24748;QQ;87013166982015
24749;YY;41862312134
24750;QQ;1010632740129
24751;JJ;V545659200
24752;LL;HK726423756
24753;JJ;YYC
24754;YY;IB04901080
24755;DD;11073437
24756;FF;AU39920097
24757;VV;KU48758189316
24758;GG;RHO97467003
24759;TT;JX340395461
24760;VV;8621865674233
24761;BB;BG654988932
24762;BB;DF981771215
24763;VV;GN70309582604
24764;JJ;R976137074
24765;LL;SZ432123837
24766;TT;XF523238702
24767;TT;JB497233188
24768;FF;HA93742693
24769;II;JVP500309338
24770;JJ;L496047153
24771;JJ;N561512441
24772;TT;NU053780864
24773;RR;ZFL90637430
24774;DD;1833322260
24775;LL;ZS039707949
24776;BB;HO026266763
24777;TT;CC647003411
24778;TT;UE991683236
24779;BB;PG121995568
24780;LL;PT409683896
24781;BB;AF677769232
24782;JJ;M261124413
24783;CC;93490921930
24784;BB;TL306506392
24785;BB;NL229980257
24786;RR;EKW76214443
24787;NN;60735168458
24788;BB;FY864187784
24789;TT;WQ196738052
24790;XX;194259795589123
24791;QQ;87583339042320
24792;JJ;X455331811
24793;AA;TD02618420
24794;TT;XS393014027
24795;QQ;50521600741924
24796;TT;JY160770355
24797;SS;998847954705937
24798;PP;7414940400
24799;CC;11085581820
24800;TT;EZ515648292
24801;DD;8330184492
24802;YY;KU62611953
24803;JJ;T790692953
24804;LL;FF587904421
24805;TT;57891702671
24806;TT;MO349149401
24807;QQ;97367698639052
24808;XX;975027633958199
24809;QQ;1527232431686
24810;CC;98421853047
24811;YY;UQ97412987
24812;CC;91885072825
24813;JJ;QILBCKHQ
24814;MM;6309644
24815;BB;AD536013411
24816;VV;97592677742680
24817;BB;SH300123151
24818;II;RMH529881342
24819;JJ;M833501138
24820;SS;504838135494516
24821;DD;5597401461
24822;TT;AF760370411
24823;TT;RG614584691
24824;JJ;XU
24825;BB;PZ549119878
24826;CC;7579911859
24827;LL;FA755105342
24828;UU;VV63619880
24829;YY;LQ03622767
24830;VV;IB37632626545
24831;DD;3560068194
24832;DD;2354850849
24833;GG;RAS12431063
24834;RR;KAO61112115
24835;RR;SGE59130007
24836;RR;UAC15292459
24837;BB;XK516176572
24838;DD;8178858643
24839;BB;TF199586037
24840;PP;38430430
24841;VV;LI96566981907
24842;XX;84224301EE8RAUM
24843;II;YLK216755284
24844;TT;FC914974814
24845;OO;XG083345319
24846;VV;ED29750647154
24847;QQ;99808447055904
24848;DD;8160926644
24849;DD;1652625909
24850;BB;LD807826207
24851;TT;QQ331802512
24852;BB;GI941399926
24853;BB;LO888320950
24854;JJ;L821629677
24855;BB;AP257853614
24856;KK;SA0496706I
24857;XX;379356371847410
24858;TT;HO274348148
24859;RR;TZ54453734B
24860;BB;ZU485722834
24861;VV;ZY28385373604
24862;TT;WA435417195
24863;TT;56384077329
24864;TT;18371345523
24865;WW;GE21678434647
24866;VV;QW07050030918
24867;MM;37909688-8
24868;JJ;V741540288
24869;BB;BT624445979
24870;RR;SO78733854G
24871;TT;MI930879213
24872;TT;88030072133
24873;FF;AD5634034463
24874;TT;UE966863717
24875;RR;JM82833918V
24876;AA;JG35390951
24877;MM;08639088&5
24878;DD;1681868551
24879;BB;EX658298233
24880;TT;OQ603090448
24881;TT;BJ909892890
24882;RR;WFJ7846257E
24883;TT;MF681953984
24884;TT;VD533932728
24885;OO;CT342376252
24886;FF;LD31612687
24887;JJ;Z353475234
24888;JJ;QAHIBLNY
24889;BB;IM536126V
24890;VV;TN3D154611797
24891;BB;EW040336917
24892;II;JGS297825698
24893;TT;MU500970256
24894;II;MIW915389015
24895;JJ;NE
24896;BB;KS962041015
24897;RR;RXQ51023119
24898;FF;MJ27032976
24899;TT;PG279273168
24900;II;BWO238938696
24901;RR;TIR61656352
24902;JJ;X205598318
24903;JJ;M413293262
24904;OO;YT187696142
24905;WW;NN61381240389
24906;VV;ZZ96918288123
24907;JJ;V165984648
24908;TT;ET119023094
24909;JJ;M515407617
24910;RR;BTX51774207
24911;TT;HX017217213
24912;VV;CK04196685095
24913;JJ;KOOYWASO
24914;DD;2719088712
24915;GG;ARY77234260
24916;TT;UL248581746
24917;KK;RS8336576C
24918;BB;CS930598404
24919;XX;517597754157289
24920;TT;YX326569527
24921;VV;FO49214724508
24922;BB;OE560438059
24923;VV;AM80848129547
24924;TT;ZR031467397
24925;TT;WK286714621
24926;NN;97882059322
24927;WW;EE93152483823
24928;TT;EL263198322
24929;JJ;Y163975108
24930;DD;2699792278
24931;TT;SJ322176118
24932;BB;VA511381572
24933;LL;OO783026515
24934;DD;6876461948
24935;QQ;39065510573211
24936;BB;KD138520123
24937;VV;MJ68202312273
24938;XX;309058623389906
24939;BB;EV880420352
24940;XX;298075765009686
24941;MM;60275704'0
24942;TT;9903521630
24943;TT;GC667918314
24944;TT;75474859913
24945;JJ;EXBRUFAW
24946;VV;58378445787326
24947;MM;52762809!2
24948;VV;81916710979283
24949;JJ;C013998225
24950;CC;50587668045
24951;TT;GN178060196
24952;BB;TL633470888
24953;CC;15405808379
24954;DD;2194287871
24955;BB;OX317851312
24956;RR;NVH14111115
24957;QQ;6723454625082
24958;OO;AR702889792
24959;LL;JG334175435
24960;NN;79167386940
24961;RR;TKS99598884
24962;TT;AK584067062
24963;TT;ZW395760302
24964;TT;XJ417541358
24965;TT;505409328
24966;TT;PP960868188
24967;XX;18255391VO89OON
24968;BB;AB330843874
24969;ZZ;TK3435841658
24970;PP;8383565
24971;OO;JH914546357
24972;DD;3217052836
24973;BB;983890
24974;TT;SM687748771
24975;EE;96554878289601
24976;JJ;Q491757382
24977;BB;QI568515111
24978;XX;420648233013842
24979;NN;59952438571
24980;NN;34120087601
24981;BB;EK382202508
24982;TT;YH895749695
24983;NN;67535496430
24984;BB;KC516619832
24985;DD;856198544
24986;WW;WF27621824682
24987;VV;RR46170820602
24988;BB;5154472816
24989;VV;NS69538815556
24990;TT;NL654599083
24991;LL;OF169247951
24992;QQ;4135049469520
24993;QQ;74431191524664
24994;NN;6985928866
24995;TT;214656722
24996;MM;18166411#2
24997;LL;29432328
24998;TT;AT549028342
24999;LL;LS033756092
25000;MM;54156437$6
25001;TT;RO179563946
25002;XX;80580349FE2EGJ9
25003;TT;PO361092119
25004;PP;44229960
25005;QQ;4206844469240
25006;BB;AC102947394
25007;CC;67873927547
25008;QQ;377777719047
25009;SS;444288942688874
25010;TT;UP646776491
25011;BB;UP566378883
25012;RR;FFD24193679
25013;RR;IJZ67919936
25014;VV;JS34601383469
25015;GG;VAP88750645
25016;BB;RQ457388111
25017;DD;15003396
25018;YY;ZO22202516
25019;BB;OM759969135
25020;MM;08120052+3
25021;MM;-58435511--3-
25022;TT;63354558353
25023;QQ;898751631005
25024;JJ;K187468153
25025;VV;GX50659285884
25026;FF;9416668
25027;UU;YZ56223539
25028;XX;19382766PU4WS08
25029;BB;VB304758303
25030;NN;46307860170
25031;NN;99518415366
25032;XX;889680628261034
25033;RR;FCM46525958
25034;RR;SRR15417712
25035;VV;YZ85704677163
25036;VV;WG83362484857
25037;FF;HU05225934
25038;XX;668263139270739
25039;YY;IU05059982
25040;SS;625277375616163
25041;PP;84480708
25042;RR;NBL77071207
25043;II;TRF441054530
25044;JJ;V589592313
25045;TT;ZM365726604
25046;TT;ZU695719070
25047;RR;BAU74487684
25048;JJ;UYOLMWVD
25049;RR;MYW40680786
25050;JJ;TRTJ
25051;XX;907524154991251
25052;XX;85142807UL3ZOS7
25053;XX;78798609QA80DB9
25054;QQ;358824195502
25055;TT;ND576837191
25056;VV;PQ23224623407
25057;OO;CM408751228
25058;DD;7586817788
25059;DD;5030710175
25060;HH;VF36737339M
25061;TT;RY481030434
25062;WW;UU45560376415
25063;TT;5025599734
25064;JJ;SQLBDXM
25065;TT;CB225791975
25066;BB;EF211379261
25067;TT;NP333193523
25068;VV;ZR81171691256
25069;JJ;F663456861
25070;NN;64102670445
25071;LL;QK852883414
25072;FF;DO18574503
25073;VV;ZR79833212061
25074;RR;ATC50541595
25075;XX;63716957MX1UKLR
25076;QQ;29155243649073
25077;VV;RM93629560037
25078;JJ;G077817107
25079;SS;470365562860425
25080;BB;RM537554398
25081;DD;8892170829
25082;QQ;9092904020525
25083;VV;87791839497631
25084;XX;896754403205166
25085;BB;VA623067370
25086;YY;2630947034
25087;FF;HT14460740
25088;TT;XD961667371
25089;CC;83389579662
25090;QQ;85761877252957
25091;MM;83107110(5
25092;SS;925119771498130
25093;BB;NP998475107
25094;TT;LQ349736558
25095;XX;857987967380639
25096;QQ;18455975818020
25097;RR;TJT85726217
25098;BB;KL418147529
25099;VV;WP63553443715
25100;QQ;13821538977146
25101;BB;KK249875521
25102;VV;UM34544710293
25103;TT;JQ683576713
25104;JJ;YYX
25105;JJ;K016710066
25106;DD;1405481468
25107;VV;YN55100126684
25108;VV;EI36061808367
25109;VV;OZ34472987169
25110;MM;29916091'O
25111;VV;SS86345953813
25112;EE;185529650028566
25113;TT;EV346275196
25114;TT;GX109714850
25115;CC;56996161436
25116;TT;YK948024195
25117;JJ;STPTWUXV
25118;TT;RG833094950
25119;DD;1312275150
25120;EE;58428449827484
25121;NN;1107483275
25122;CC;10493914546
25123;FF;LK24848366
25124;BB;YT800013475
25125;PP;2862695
25126;BB;WS151762401
25127;HH;XK91260566M
25128;BB;TD819656436
25129;OO;SR278539780
25130;JJ;G69820101
25131;DD;6446736851
25132;DD;4223153645
25133;MM;42471571*2
25134;TT;QC923043163
25135;NN;25521946808
25136;QQ;5715300832570
25137;AA;UU00605321
25138;BB;TJ735043645
25139;XX;74187990318821
25140;VV;DI34320124374
25141;AA;JK45466181
25142;TT;OT266083359
25143;VV;TB94750255062
25144;XX;737150158586762
25145;CC;73072730818
25146;NN;76529653164
25147;XX;816772888417054
25148;HH;JR33426246V
25149;CC;43889999320
25150;VV;QN06157241076
25151;DD;2436331255
25152;RR;TPN81347955
25153;SS;347312205180070
25154;JJ;L454143234
25155;RR;RSF55101025
25156;CC;10128493827
25157;DD;1509458322
25158;FF;DE130092447
25159;II;OBQ858824079
25160;TT;AT069712001
25161;QQ;37926006228188
25162;VV;MQ03488848960
25163;JJ;HYCQHQDH
25164;BB;DQ856730045
25165;JJ;G571038381
25166;DD;9381238135
25167;GG;VKN62584224
25168;TT;IP354491430
25169;XX;154287174439331
25170;RR;GW89815811P
25171;TT;JX879312901
25172;CC;7984576450
25173;JJ;49*0686330
25174;JJ;H126722296
25175;VV;VN55738525719
25176;TT;XA613817175
25177;XX;72766321OP3ZJ6T
25178;BB;81938J
25179;VV;NM07364519781
25180;TT;QF753940957
25181;GG;ASE21437967
25182;GG;QQX72519854
25183;RR;ZJS88247161
25184;NN;92914783306
25185;ZZ;GP7135044102
25186;XX;445699886239617
25187;NN;45619799866
25188;VV;ZP84260428956
25189;VV;RE92853208835
25190;BB;GO220100836
25191;RR;AYP26322386
25192;FF;SY60037396
25193;DD;8560670404
25194;TT;LM585769765
25195;RR;QDN12052559
25196;BB;JZ870097153
25197;QQ;6857550735381
25198;SS;689804812903207
25199;LL;BI832975769
25200;DD;7142191721
25201;BB;BD076246917
25202;CC;50959086278
25203;CC;58399876417
25204;QQ;67416805669331
25205;VV;DW49041420983
25206;NN;36060853738
25207;XX;436212393835552
25208;XX;79872630OB5J49Y
25209;II;PLK289094939
25210;TT;MN818148299
25211;BB;QL933974556
25212;JJ;FSZ
25213;DD;3207382738
25214;TT;XV769790066
25215;RR;LCV29090623
25216;TT;DS199613103
25217;BB;MH066451136
25218;TT;SR703519379
25219;II;ZGD752391836
25220;AA;OX05793960
25221;TT;VQ064127802
25222;DD;9194682803
25223;LL;RT840227334
25224;VV;MP87904781684
25225;YY;OE59483726
25226;XX;854121197990725
25227;JJ;ALR
25228;TT;HH095667757
25229;TT;YF762730905
25230;CC;81006001278
25231;VV;VZ93255272100
25232;QQ;80172718020262
25233;JJ;P9H
25234;BB;MQ582586355
25235;WW;GR08346996660
25236;VV;11039843808237
25237;RR;TUG39780026
25238;SS;NMFHJCG739
25239;XX;259755386083840
25240;KK;BA5031870AP
25241;TT;LD470674004
25242;TT;KB151127679
25243;TT;DI968463704
25244;QQ;73110328223600
25245;TT;JP596490521
25246;JJ;IBJEPMUM
25247;RR;GYH18931197
25248;BB;HO623485360
25249;RR;RJ81492158R
25250;KK;XS1888435Q
25251;TT;NI436835194
25252;XX;953831223505809
25253;TT;UH829813817
25254;VV;UQ41142283193
25255;VV;BU54162931864
25256;LL;WT328777706
25257;QQ;71920191085925
25258;QQ;59746132963330
25259;LL;HK360091389
25260;DD;8761654605
25261;CC;96311125320
25262;VV;KO53408937937
25263;QQ;57950530433775
25264;RR;OSE83997905
25265;RR;DZ90216524U
25266;DD;4257709113
25267;TT;HP041782495
25268;NN;61265775440
25269;VV;HV32809923479
25270;FF;QP8211201799
25271;VV;UJ27658970339
25272;TT;SA586221806
25273;TT;3113311041
25274;CC;38600030284
25275;MM;26593501-8
25276;XX;515392369599736
25277;SS;988314928778866
25278;TT;QI859960847
25279;FF;QF38301232
25280;NN;3066862715
25281;SS;541528899402072
25282;YY;WH91483846
25283;GG;ARZ87279253
25284;WW;TZ00453945702
25285;DD;1796926621
25286;TT;MX174731411
25287;TT;ZX841018369
25288;DD;FA491042
25289;RR;EDR10564552
25290;VV;ID87696027228
25291;TT;ZC755845164
25292;MM;56572502'5
25293;MM;655275504
25294;SS;476845958753517
25295;YY;CC92682723
25296;BB;WL541784681
25297;VV;MS60289925771
25298;TT;BN169883378
25299;QQ;53153164982074
25300;LL;NB648296826
25301;TT;IB274670438
25302;BB;YA783779752
25303;BB;EV298880562
25304;VV;IJ20374112128
25305;XX;662418868818749
25306;CC;59716357293
25307;VV;UF53971700061
25308;XX;994131130661372
25309;YY;AG55873423
25310;QQ;93415190576954
25311;JJ;OOQHSHEM
25312;TT;KB950657688
25313;TT;QM807301238
25314;TT;UT699329050
25315;BB;LP781555443
25316;JJ;UUSZWHEC
25317;CC;80939136375
25318;TT;BM529143368
25319;KK;PE9879317S
25320;JJ;J972084803
25321;BB;IR434199991
25322;II;GKX788315190
25323;II;XCN790682343
25324;CC;93217592242
25325;XX;596061651369642
25326;VV;DB35674986592
25327;LL;LB107519239
25328;BB;RJ622936937
25329;QQ;96085429559907
25330;RR;KAM95326534
25331;JJ;FY
25332;FF;PJ65631049
25333;TT;AF170402959
25334;TT;GR612776354
25335;MM;16958057&3
25336;BB;CM020402346
25337;DD;KT669694
25338;BB;RK386723406
25339;JJ;G9R
25340;GG;UVK46498709
25341;VV;HR67710461687
25342;RR;LNR62650743
25343;TT;TF706445971
25344;TT;25263223831
25345;VV;FM26845973323
25346;XX;389378947906783
25347;BB;FX849589317
25348;MM;50901011)1
25349;YY;NM58977646
25350;LL;IW911528354
25351;JJ;L094600758
25352;ZZ;VM2760173173
25353;LL;BP642204567
25354;TT;VD707364378
25355;RR;TP38161495A
25356;TT;2425703116
25357;QQ;58457174798015
25358;XX;03302982MI1HPCZ
25359;DD;8247067153
25360;RR;XKE29511461
25361;XX;648048020795624
25362;BB;ZM780754342
25363;RR;JDN3579095U
25364;QQ;33009012423044
25365;UU;WL06889180
25366;TT;RU898182005
25367;TT;IF752167523
25368;TT;SO216120218
25369;YY;XY06541735
25370;TT;EO187659888
25371;QQ;36413070125138
